Date_key,Full_date,Year,Month,Month_name,Week_number,Season,Is_rainy_season
20190423,2019-04-23,2019,4,April,17,Rainy,False
20190424,2019-04-24,2019,4,April,17,Rainy,False
20190425,2019-04-25,2019,4,April,17,Rainy,False
20190426,2019-04-26,2019,4,April,17,Rainy,False
20190427,2019-04-27,2019,4,April,17,Rainy,False
20190428,2019-04-28,2019,4,April,17,Rainy,False
20190429,2019-04-29,2019,4,April,18,Rainy,False
20190430,2019-04-30,2019,4,April,18,Rainy,False
20190501,2019-05-01,2019,5,May,18,Rainy,False
20190502,2019-05-02,2019,5,May,18,Rainy,False
20190503,2019-05-03,2019,5,May,18,Rainy,False
20190504,2019-05-04,2019,5,May,18,Rainy,False
20190505,2019-05-05,2019,5,May,18,Rainy,False
20190506,2019-05-06,2019,5,May,19,Rainy,False
20190507,2019-05-07,2019,5,May,19,Rainy,False
20190508,2019-05-08,2019,5,May,19,Rainy,False
20190509,2019-05-09,2019,5,May,19,Rainy,False
20190510,2019-05-10,2019,5,May,19,Rainy,False
20190511,2019-05-11,2019,5,May,19,Rainy,False
20190512,2019-05-12,2019,5,May,19,Rainy,False
20190513,2019-05-13,2019,5,May,20,Rainy,False
20190514,2019-05-14,2019,5,May,20,Rainy,False
20190515,2019-05-15,2019,5,May,20,Rainy,False
20190516,2019-05-16,2019,5,May,20,Rainy,False
20190517,2019-05-17,2019,5,May,20,Rainy,False
20190518,2019-05-18,2019,5,May,20,Rainy,False
20190519,2019-05-19,2019,5,May,20,Rainy,False
20190520,2019-05-20,2019,5,May,21,Rainy,False
20190521,2019-05-21,2019,5,May,21,Rainy,False
20190522,2019-05-22,2019,5,May,21,Rainy,False
20190523,2019-05-23,2019,5,May,21,Rainy,False
20190524,2019-05-24,2019,5,May,21,Rainy,False
20190525,2019-05-25,2019,5,May,21,Rainy,False
20190526,2019-05-26,2019,5,May,21,Rainy,False
20190527,2019-05-27,2019,5,May,22,Rainy,False
20190528,2019-05-28,2019,5,May,22,Rainy,False
20190529,2019-05-29,2019,5,May,22,Rainy,False
20190530,2019-05-30,2019,5,May,22,Rainy,False
20190531,2019-05-31,2019,5,May,22,Rainy,False
20190601,2019-06-01,2019,6,June,22,Rainy,True
20190602,2019-06-02,2019,6,June,22,Rainy,True
20190603,2019-06-03,2019,6,June,23,Rainy,True
20190604,2019-06-04,2019,6,June,23,Rainy,True
20190605,2019-06-05,2019,6,June,23,Rainy,True
20190606,2019-06-06,2019,6,June,23,Rainy,True
20190607,2019-06-07,2019,6,June,23,Rainy,True
20190608,2019-06-08,2019,6,June,23,Rainy,True
20190609,2019-06-09,2019,6,June,23,Rainy,True
20190610,2019-06-10,2019,6,June,24,Rainy,True
20190611,2019-06-11,2019,6,June,24,Rainy,True
20190612,2019-06-12,2019,6,June,24,Rainy,True
20190613,2019-06-13,2019,6,June,24,Rainy,True
20190614,2019-06-14,2019,6,June,24,Rainy,True
20190615,2019-06-15,2019,6,June,24,Rainy,True
20190616,2019-06-16,2019,6,June,24,Rainy,True
20190617,2019-06-17,2019,6,June,25,Rainy,True
20190618,2019-06-18,2019,6,June,25,Rainy,True
20190619,2019-06-19,2019,6,June,25,Rainy,True
20190620,2019-06-20,2019,6,June,25,Rainy,True
20190621,2019-06-21,2019,6,June,25,Rainy,True
20190622,2019-06-22,2019,6,June,25,Rainy,True
20190623,2019-06-23,2019,6,June,25,Rainy,True
20190624,2019-06-24,2019,6,June,26,Rainy,True
20190625,2019-06-25,2019,6,June,26,Rainy,True
20190626,2019-06-26,2019,6,June,26,Rainy,True
20190627,2019-06-27,2019,6,June,26,Rainy,True
20190628,2019-06-28,2019,6,June,26,Rainy,True
20190629,2019-06-29,2019,6,June,26,Rainy,True
20190630,2019-06-30,2019,6,June,26,Rainy,True
20190701,2019-07-01,2019,7,July,27,Rainy,True
20190702,2019-07-02,2019,7,July,27,Rainy,True
20190703,2019-07-03,2019,7,July,27,Rainy,True
20190704,2019-07-04,2019,7,July,27,Rainy,True
20190705,2019-07-05,2019,7,July,27,Rainy,True
20190706,2019-07-06,2019,7,July,27,Rainy,True
20190707,2019-07-07,2019,7,July,27,Rainy,True
20190708,2019-07-08,2019,7,July,28,Rainy,True
20190709,2019-07-09,2019,7,July,28,Rainy,True
20190710,2019-07-10,2019,7,July,28,Rainy,True
20190711,2019-07-11,2019,7,July,28,Rainy,True
20190712,2019-07-12,2019,7,July,28,Rainy,True
20190713,2019-07-13,2019,7,July,28,Rainy,True
20190714,2019-07-14,2019,7,July,28,Rainy,True
20190715,2019-07-15,2019,7,July,29,Rainy,True
20190716,2019-07-16,2019,7,July,29,Rainy,True
20190717,2019-07-17,2019,7,July,29,Rainy,True
20190718,2019-07-18,2019,7,July,29,Rainy,True
20190719,2019-07-19,2019,7,July,29,Rainy,True
20190720,2019-07-20,2019,7,July,29,Rainy,True
20190721,2019-07-21,2019,7,July,29,Rainy,True
20190722,2019-07-22,2019,7,July,30,Rainy,True
20190723,2019-07-23,2019,7,July,30,Rainy,True
20190724,2019-07-24,2019,7,July,30,Rainy,True
20190725,2019-07-25,2019,7,July,30,Rainy,True
20190726,2019-07-26,2019,7,July,30,Rainy,True
20190727,2019-07-27,2019,7,July,30,Rainy,True
20190728,2019-07-28,2019,7,July,30,Rainy,True
20190729,2019-07-29,2019,7,July,31,Rainy,True
20190730,2019-07-30,2019,7,July,31,Rainy,True
20190731,2019-07-31,2019,7,July,31,Rainy,True
20190801,2019-08-01,2019,8,August,31,Rainy,True
20190802,2019-08-02,2019,8,August,31,Rainy,True
20190803,2019-08-03,2019,8,August,31,Rainy,True
20190804,2019-08-04,2019,8,August,31,Rainy,True
20190805,2019-08-05,2019,8,August,32,Rainy,True
20190806,2019-08-06,2019,8,August,32,Rainy,True
20190807,2019-08-07,2019,8,August,32,Rainy,True
20190808,2019-08-08,2019,8,August,32,Rainy,True
20190809,2019-08-09,2019,8,August,32,Rainy,True
20190810,2019-08-10,2019,8,August,32,Rainy,True
20190811,2019-08-11,2019,8,August,32,Rainy,True
20190812,2019-08-12,2019,8,August,33,Rainy,True
20190813,2019-08-13,2019,8,August,33,Rainy,True
20190814,2019-08-14,2019,8,August,33,Rainy,True
20190815,2019-08-15,2019,8,August,33,Rainy,True
20190816,2019-08-16,2019,8,August,33,Rainy,True
20190817,2019-08-17,2019,8,August,33,Rainy,True
20190818,2019-08-18,2019,8,August,33,Rainy,True
20190819,2019-08-19,2019,8,August,34,Rainy,True
20190820,2019-08-20,2019,8,August,34,Rainy,True
20190821,2019-08-21,2019,8,August,34,Rainy,True
20190822,2019-08-22,2019,8,August,34,Rainy,True
20190823,2019-08-23,2019,8,August,34,Rainy,True
20190824,2019-08-24,2019,8,August,34,Rainy,True
20190825,2019-08-25,2019,8,August,34,Rainy,True
20190826,2019-08-26,2019,8,August,35,Rainy,True
20190827,2019-08-27,2019,8,August,35,Rainy,True
20190828,2019-08-28,2019,8,August,35,Rainy,True
20190829,2019-08-29,2019,8,August,35,Rainy,True
20190830,2019-08-30,2019,8,August,35,Rainy,True
20190831,2019-08-31,2019,8,August,35,Rainy,True
20190901,2019-09-01,2019,9,September,35,Rainy,True
20190902,2019-09-02,2019,9,September,36,Rainy,True
20190903,2019-09-03,2019,9,September,36,Rainy,True
20190904,2019-09-04,2019,9,September,36,Rainy,True
20190905,2019-09-05,2019,9,September,36,Rainy,True
20190906,2019-09-06,2019,9,September,36,Rainy,True
20190907,2019-09-07,2019,9,September,36,Rainy,True
20190908,2019-09-08,2019,9,September,36,Rainy,True
20190909,2019-09-09,2019,9,September,37,Rainy,True
20190910,2019-09-10,2019,9,September,37,Rainy,True
20190911,2019-09-11,2019,9,September,37,Rainy,True
20190912,2019-09-12,2019,9,September,37,Rainy,True
20190913,2019-09-13,2019,9,September,37,Rainy,True
20190914,2019-09-14,2019,9,September,37,Rainy,True
20190915,2019-09-15,2019,9,September,37,Rainy,True
20190916,2019-09-16,2019,9,September,38,Rainy,True
20190917,2019-09-17,2019,9,September,38,Rainy,True
20190918,2019-09-18,2019,9,September,38,Rainy,True
20190919,2019-09-19,2019,9,September,38,Rainy,True
20190920,2019-09-20,2019,9,September,38,Rainy,True
20190921,2019-09-21,2019,9,September,38,Rainy,True
20190922,2019-09-22,2019,9,September,38,Rainy,True
20190923,2019-09-23,2019,9,September,39,Rainy,True
20190924,2019-09-24,2019,9,September,39,Rainy,True
20190925,2019-09-25,2019,9,September,39,Rainy,True
20190926,2019-09-26,2019,9,September,39,Rainy,True
20190927,2019-09-27,2019,9,September,39,Rainy,True
20190928,2019-09-28,2019,9,September,39,Rainy,True
20190929,2019-09-29,2019,9,September,39,Rainy,True
20190930,2019-09-30,2019,9,September,40,Rainy,True
20191001,2019-10-01,2019,10,October,40,Dry,False
20191002,2019-10-02,2019,10,October,40,Dry,False
20191003,2019-10-03,2019,10,October,40,Dry,False
20191004,2019-10-04,2019,10,October,40,Dry,False
20191005,2019-10-05,2019,10,October,40,Dry,False
20191006,2019-10-06,2019,10,October,40,Dry,False
20191007,2019-10-07,2019,10,October,41,Dry,False
20191008,2019-10-08,2019,10,October,41,Dry,False
20191009,2019-10-09,2019,10,October,41,Dry,False
20191010,2019-10-10,2019,10,October,41,Dry,False
20191011,2019-10-11,2019,10,October,41,Dry,False
20191012,2019-10-12,2019,10,October,41,Dry,False
20191013,2019-10-13,2019,10,October,41,Dry,False
20191014,2019-10-14,2019,10,October,42,Dry,False
20191015,2019-10-15,2019,10,October,42,Dry,False
20191016,2019-10-16,2019,10,October,42,Dry,False
20191017,2019-10-17,2019,10,October,42,Dry,False
20191018,2019-10-18,2019,10,October,42,Dry,False
20191019,2019-10-19,2019,10,October,42,Dry,False
20191020,2019-10-20,2019,10,October,42,Dry,False
20191021,2019-10-21,2019,10,October,43,Dry,False
20191022,2019-10-22,2019,10,October,43,Dry,False
20191023,2019-10-23,2019,10,October,43,Dry,False
20191024,2019-10-24,2019,10,October,43,Dry,False
20191025,2019-10-25,2019,10,October,43,Dry,False
20191026,2019-10-26,2019,10,October,43,Dry,False
20191027,2019-10-27,2019,10,October,43,Dry,False
20191028,2019-10-28,2019,10,October,44,Dry,False
20191029,2019-10-29,2019,10,October,44,Dry,False
20191030,2019-10-30,2019,10,October,44,Dry,False
20191031,2019-10-31,2019,10,October,44,Dry,False
20191101,2019-11-01,2019,11,November,44,Dry,False
20191102,2019-11-02,2019,11,November,44,Dry,False
20191103,2019-11-03,2019,11,November,44,Dry,False
20191104,2019-11-04,2019,11,November,45,Dry,False
20191105,2019-11-05,2019,11,November,45,Dry,False
20191106,2019-11-06,2019,11,November,45,Dry,False
20191107,2019-11-07,2019,11,November,45,Dry,False
20191108,2019-11-08,2019,11,November,45,Dry,False
20191109,2019-11-09,2019,11,November,45,Dry,False
20191110,2019-11-10,2019,11,November,45,Dry,False
20191111,2019-11-11,2019,11,November,46,Dry,False
20191112,2019-11-12,2019,11,November,46,Dry,False
20191113,2019-11-13,2019,11,November,46,Dry,False
20191114,2019-11-14,2019,11,November,46,Dry,False
20191115,2019-11-15,2019,11,November,46,Dry,False
20191116,2019-11-16,2019,11,November,46,Dry,False
20191117,2019-11-17,2019,11,November,46,Dry,False
20191118,2019-11-18,2019,11,November,47,Dry,False
20191119,2019-11-19,2019,11,November,47,Dry,False
20191120,2019-11-20,2019,11,November,47,Dry,False
20191121,2019-11-21,2019,11,November,47,Dry,False
20191122,2019-11-22,2019,11,November,47,Dry,False
20191123,2019-11-23,2019,11,November,47,Dry,False
20191124,2019-11-24,2019,11,November,47,Dry,False
20191125,2019-11-25,2019,11,November,48,Dry,False
20191126,2019-11-26,2019,11,November,48,Dry,False
20191127,2019-11-27,2019,11,November,48,Dry,False
20191128,2019-11-28,2019,11,November,48,Dry,False
20191129,2019-11-29,2019,11,November,48,Dry,False
20191130,2019-11-30,2019,11,November,48,Dry,False
20191201,2019-12-01,2019,12,December,48,Dry,False
20191202,2019-12-02,2019,12,December,49,Dry,False
20191203,2019-12-03,2019,12,December,49,Dry,False
20191204,2019-12-04,2019,12,December,49,Dry,False
20191205,2019-12-05,2019,12,December,49,Dry,False
20191206,2019-12-06,2019,12,December,49,Dry,False
20191207,2019-12-07,2019,12,December,49,Dry,False
20191208,2019-12-08,2019,12,December,49,Dry,False
20191209,2019-12-09,2019,12,December,50,Dry,False
20191210,2019-12-10,2019,12,December,50,Dry,False
20191211,2019-12-11,2019,12,December,50,Dry,False
20191212,2019-12-12,2019,12,December,50,Dry,False
20191213,2019-12-13,2019,12,December,50,Dry,False
20191214,2019-12-14,2019,12,December,50,Dry,False
20191215,2019-12-15,2019,12,December,50,Dry,False
20191216,2019-12-16,2019,12,December,51,Dry,False
20191217,2019-12-17,2019,12,December,51,Dry,False
20191218,2019-12-18,2019,12,December,51,Dry,False
20191219,2019-12-19,2019,12,December,51,Dry,False
20191220,2019-12-20,2019,12,December,51,Dry,False
20191221,2019-12-21,2019,12,December,51,Dry,False
20191222,2019-12-22,2019,12,December,51,Dry,False
20191223,2019-12-23,2019,12,December,52,Dry,False
20191224,2019-12-24,2019,12,December,52,Dry,False
20191225,2019-12-25,2019,12,December,52,Dry,False
20191226,2019-12-26,2019,12,December,52,Dry,False
20191227,2019-12-27,2019,12,December,52,Dry,False
20191228,2019-12-28,2019,12,December,52,Dry,False
20191229,2019-12-29,2019,12,December,52,Dry,False
20191230,2019-12-30,2019,12,December,1,Dry,False
20191231,2019-12-31,2019,12,December,1,Dry,False
20200101,2020-01-01,2020,1,January,1,Dry,False
20200102,2020-01-02,2020,1,January,1,Dry,False
20200103,2020-01-03,2020,1,January,1,Dry,False
20200104,2020-01-04,2020,1,January,1,Dry,False
20200105,2020-01-05,2020,1,January,1,Dry,False
20200106,2020-01-06,2020,1,January,2,Dry,False
20200107,2020-01-07,2020,1,January,2,Dry,False
20200108,2020-01-08,2020,1,January,2,Dry,False
20200109,2020-01-09,2020,1,January,2,Dry,False
20200110,2020-01-10,2020,1,January,2,Dry,False
20200111,2020-01-11,2020,1,January,2,Dry,False
20200112,2020-01-12,2020,1,January,2,Dry,False
20200113,2020-01-13,2020,1,January,3,Dry,False
20200114,2020-01-14,2020,1,January,3,Dry,False
20200115,2020-01-15,2020,1,January,3,Dry,False
20200116,2020-01-16,2020,1,January,3,Dry,False
20200117,2020-01-17,2020,1,January,3,Dry,False
20200118,2020-01-18,2020,1,January,3,Dry,False
20200119,2020-01-19,2020,1,January,3,Dry,False
20200120,2020-01-20,2020,1,January,4,Dry,False
20200121,2020-01-21,2020,1,January,4,Dry,False
20200122,2020-01-22,2020,1,January,4,Dry,False
20200123,2020-01-23,2020,1,January,4,Dry,False
20200124,2020-01-24,2020,1,January,4,Dry,False
20200125,2020-01-25,2020,1,January,4,Dry,False
20200126,2020-01-26,2020,1,January,4,Dry,False
20200127,2020-01-27,2020,1,January,5,Dry,False
20200128,2020-01-28,2020,1,January,5,Dry,False
20200129,2020-01-29,2020,1,January,5,Dry,False
20200130,2020-01-30,2020,1,January,5,Dry,False
20200131,2020-01-31,2020,1,January,5,Dry,False
20200201,2020-02-01,2020,2,February,5,Dry,False
20200202,2020-02-02,2020,2,February,5,Dry,False
20200203,2020-02-03,2020,2,February,6,Dry,False
20200204,2020-02-04,2020,2,February,6,Dry,False
20200205,2020-02-05,2020,2,February,6,Dry,False
20200206,2020-02-06,2020,2,February,6,Dry,False
20200207,2020-02-07,2020,2,February,6,Dry,False
20200208,2020-02-08,2020,2,February,6,Dry,False
20200209,2020-02-09,2020,2,February,6,Dry,False
20200210,2020-02-10,2020,2,February,7,Dry,False
20200211,2020-02-11,2020,2,February,7,Dry,False
20200212,2020-02-12,2020,2,February,7,Dry,False
20200213,2020-02-13,2020,2,February,7,Dry,False
20200214,2020-02-14,2020,2,February,7,Dry,False
20200215,2020-02-15,2020,2,February,7,Dry,False
20200216,2020-02-16,2020,2,February,7,Dry,False
20200217,2020-02-17,2020,2,February,8,Dry,False
20200218,2020-02-18,2020,2,February,8,Dry,False
20200219,2020-02-19,2020,2,February,8,Dry,False
20200220,2020-02-20,2020,2,February,8,Dry,False
20200221,2020-02-21,2020,2,February,8,Dry,False
20200222,2020-02-22,2020,2,February,8,Dry,False
20200223,2020-02-23,2020,2,February,8,Dry,False
20200224,2020-02-24,2020,2,February,9,Dry,False
20200225,2020-02-25,2020,2,February,9,Dry,False
20200226,2020-02-26,2020,2,February,9,Dry,False
20200227,2020-02-27,2020,2,February,9,Dry,False
20200228,2020-02-28,2020,2,February,9,Dry,False
20200229,2020-02-29,2020,2,February,9,Dry,False
20200301,2020-03-01,2020,3,March,9,Rainy,False
20200302,2020-03-02,2020,3,March,10,Rainy,False
20200303,2020-03-03,2020,3,March,10,Rainy,False
20200304,2020-03-04,2020,3,March,10,Rainy,False
20200305,2020-03-05,2020,3,March,10,Rainy,False
20200306,2020-03-06,2020,3,March,10,Rainy,False
20200307,2020-03-07,2020,3,March,10,Rainy,False
20200308,2020-03-08,2020,3,March,10,Rainy,False
20200309,2020-03-09,2020,3,March,11,Rainy,False
20200310,2020-03-10,2020,3,March,11,Rainy,False
20200311,2020-03-11,2020,3,March,11,Rainy,False
20200312,2020-03-12,2020,3,March,11,Rainy,False
20200313,2020-03-13,2020,3,March,11,Rainy,False
20200314,2020-03-14,2020,3,March,11,Rainy,False
20200315,2020-03-15,2020,3,March,11,Rainy,False
20200316,2020-03-16,2020,3,March,12,Rainy,False
20200317,2020-03-17,2020,3,March,12,Rainy,False
20200318,2020-03-18,2020,3,March,12,Rainy,False
20200319,2020-03-19,2020,3,March,12,Rainy,False
20200320,2020-03-20,2020,3,March,12,Rainy,False
20200321,2020-03-21,2020,3,March,12,Rainy,False
20200322,2020-03-22,2020,3,March,12,Rainy,False
20200323,2020-03-23,2020,3,March,13,Rainy,False
20200324,2020-03-24,2020,3,March,13,Rainy,False
20200325,2020-03-25,2020,3,March,13,Rainy,False
20200326,2020-03-26,2020,3,March,13,Rainy,False
20200327,2020-03-27,2020,3,March,13,Rainy,False
20200328,2020-03-28,2020,3,March,13,Rainy,False
20200329,2020-03-29,2020,3,March,13,Rainy,False
20200330,2020-03-30,2020,3,March,14,Rainy,False
20200331,2020-03-31,2020,3,March,14,Rainy,False
20200401,2020-04-01,2020,4,April,14,Rainy,False
20200402,2020-04-02,2020,4,April,14,Rainy,False
20200403,2020-04-03,2020,4,April,14,Rainy,False
20200404,2020-04-04,2020,4,April,14,Rainy,False
20200405,2020-04-05,2020,4,April,14,Rainy,False
20200406,2020-04-06,2020,4,April,15,Rainy,False
20200407,2020-04-07,2020,4,April,15,Rainy,False
20200408,2020-04-08,2020,4,April,15,Rainy,False
20200409,2020-04-09,2020,4,April,15,Rainy,False
20200410,2020-04-10,2020,4,April,15,Rainy,False
20200411,2020-04-11,2020,4,April,15,Rainy,False
20200412,2020-04-12,2020,4,April,15,Rainy,False
20200413,2020-04-13,2020,4,April,16,Rainy,False
20200414,2020-04-14,2020,4,April,16,Rainy,False
20200415,2020-04-15,2020,4,April,16,Rainy,False
20200416,2020-04-16,2020,4,April,16,Rainy,False
20200417,2020-04-17,2020,4,April,16,Rainy,False
20200418,2020-04-18,2020,4,April,16,Rainy,False
20200419,2020-04-19,2020,4,April,16,Rainy,False
20200420,2020-04-20,2020,4,April,17,Rainy,False
20200421,2020-04-21,2020,4,April,17,Rainy,False
20200422,2020-04-22,2020,4,April,17,Rainy,False
20200423,2020-04-23,2020,4,April,17,Rainy,False
20200424,2020-04-24,2020,4,April,17,Rainy,False
20200425,2020-04-25,2020,4,April,17,Rainy,False
20200426,2020-04-26,2020,4,April,17,Rainy,False
20200427,2020-04-27,2020,4,April,18,Rainy,False
20200428,2020-04-28,2020,4,April,18,Rainy,False
20200429,2020-04-29,2020,4,April,18,Rainy,False
20200430,2020-04-30,2020,4,April,18,Rainy,False
20200501,2020-05-01,2020,5,May,18,Rainy,False
20200502,2020-05-02,2020,5,May,18,Rainy,False
20200503,2020-05-03,2020,5,May,18,Rainy,False
20200504,2020-05-04,2020,5,May,19,Rainy,False
20200505,2020-05-05,2020,5,May,19,Rainy,False
20200506,2020-05-06,2020,5,May,19,Rainy,False
20200507,2020-05-07,2020,5,May,19,Rainy,False
20200508,2020-05-08,2020,5,May,19,Rainy,False
20200509,2020-05-09,2020,5,May,19,Rainy,False
20200510,2020-05-10,2020,5,May,19,Rainy,False
20200511,2020-05-11,2020,5,May,20,Rainy,False
20200512,2020-05-12,2020,5,May,20,Rainy,False
20200513,2020-05-13,2020,5,May,20,Rainy,False
20200514,2020-05-14,2020,5,May,20,Rainy,False
20200515,2020-05-15,2020,5,May,20,Rainy,False
20200516,2020-05-16,2020,5,May,20,Rainy,False
20200517,2020-05-17,2020,5,May,20,Rainy,False
20200518,2020-05-18,2020,5,May,21,Rainy,False
20200519,2020-05-19,2020,5,May,21,Rainy,False
20200520,2020-05-20,2020,5,May,21,Rainy,False
20200521,2020-05-21,2020,5,May,21,Rainy,False
20200522,2020-05-22,2020,5,May,21,Rainy,False
20200523,2020-05-23,2020,5,May,21,Rainy,False
20200524,2020-05-24,2020,5,May,21,Rainy,False
20200525,2020-05-25,2020,5,May,22,Rainy,False
20200526,2020-05-26,2020,5,May,22,Rainy,False
20200527,2020-05-27,2020,5,May,22,Rainy,False
20200528,2020-05-28,2020,5,May,22,Rainy,False
20200529,2020-05-29,2020,5,May,22,Rainy,False
20200530,2020-05-30,2020,5,May,22,Rainy,False
20200531,2020-05-31,2020,5,May,22,Rainy,False
20200601,2020-06-01,2020,6,June,23,Rainy,True
20200602,2020-06-02,2020,6,June,23,Rainy,True
20200603,2020-06-03,2020,6,June,23,Rainy,True
20200604,2020-06-04,2020,6,June,23,Rainy,True
20200605,2020-06-05,2020,6,June,23,Rainy,True
20200606,2020-06-06,2020,6,June,23,Rainy,True
20200607,2020-06-07,2020,6,June,23,Rainy,True
20200608,2020-06-08,2020,6,June,24,Rainy,True
20200609,2020-06-09,2020,6,June,24,Rainy,True
20200610,2020-06-10,2020,6,June,24,Rainy,True
20200611,2020-06-11,2020,6,June,24,Rainy,True
20200612,2020-06-12,2020,6,June,24,Rainy,True
20200613,2020-06-13,2020,6,June,24,Rainy,True
20200614,2020-06-14,2020,6,June,24,Rainy,True
20200615,2020-06-15,2020,6,June,25,Rainy,True
20200616,2020-06-16,2020,6,June,25,Rainy,True
20200617,2020-06-17,2020,6,June,25,Rainy,True
20200618,2020-06-18,2020,6,June,25,Rainy,True
20200619,2020-06-19,2020,6,June,25,Rainy,True
20200620,2020-06-20,2020,6,June,25,Rainy,True
20200621,2020-06-21,2020,6,June,25,Rainy,True
20200622,2020-06-22,2020,6,June,26,Rainy,True
20200623,2020-06-23,2020,6,June,26,Rainy,True
20200624,2020-06-24,2020,6,June,26,Rainy,True
20200625,2020-06-25,2020,6,June,26,Rainy,True
20200626,2020-06-26,2020,6,June,26,Rainy,True
20200627,2020-06-27,2020,6,June,26,Rainy,True
20200628,2020-06-28,2020,6,June,26,Rainy,True
20200629,2020-06-29,2020,6,June,27,Rainy,True
20200630,2020-06-30,2020,6,June,27,Rainy,True
20200701,2020-07-01,2020,7,July,27,Rainy,True
20200702,2020-07-02,2020,7,July,27,Rainy,True
20200703,2020-07-03,2020,7,July,27,Rainy,True
20200704,2020-07-04,2020,7,July,27,Rainy,True
20200705,2020-07-05,2020,7,July,27,Rainy,True
20200706,2020-07-06,2020,7,July,28,Rainy,True
20200707,2020-07-07,2020,7,July,28,Rainy,True
20200708,2020-07-08,2020,7,July,28,Rainy,True
20200709,2020-07-09,2020,7,July,28,Rainy,True
20200710,2020-07-10,2020,7,July,28,Rainy,True
20200711,2020-07-11,2020,7,July,28,Rainy,True
20200712,2020-07-12,2020,7,July,28,Rainy,True
20200713,2020-07-13,2020,7,July,29,Rainy,True
20200714,2020-07-14,2020,7,July,29,Rainy,True
20200715,2020-07-15,2020,7,July,29,Rainy,True
20200716,2020-07-16,2020,7,July,29,Rainy,True
20200717,2020-07-17,2020,7,July,29,Rainy,True
20200718,2020-07-18,2020,7,July,29,Rainy,True
20200719,2020-07-19,2020,7,July,29,Rainy,True
20200720,2020-07-20,2020,7,July,30,Rainy,True
20200721,2020-07-21,2020,7,July,30,Rainy,True
20200722,2020-07-22,2020,7,July,30,Rainy,True
20200723,2020-07-23,2020,7,July,30,Rainy,True
20200724,2020-07-24,2020,7,July,30,Rainy,True
20200725,2020-07-25,2020,7,July,30,Rainy,True
20200726,2020-07-26,2020,7,July,30,Rainy,True
20200727,2020-07-27,2020,7,July,31,Rainy,True
20200728,2020-07-28,2020,7,July,31,Rainy,True
20200729,2020-07-29,2020,7,July,31,Rainy,True
20200730,2020-07-30,2020,7,July,31,Rainy,True
20200731,2020-07-31,2020,7,July,31,Rainy,True
20200801,2020-08-01,2020,8,August,31,Rainy,True
20200802,2020-08-02,2020,8,August,31,Rainy,True
20200803,2020-08-03,2020,8,August,32,Rainy,True
20200804,2020-08-04,2020,8,August,32,Rainy,True
20200805,2020-08-05,2020,8,August,32,Rainy,True
20200806,2020-08-06,2020,8,August,32,Rainy,True
20200807,2020-08-07,2020,8,August,32,Rainy,True
20200808,2020-08-08,2020,8,August,32,Rainy,True
20200809,2020-08-09,2020,8,August,32,Rainy,True
20200810,2020-08-10,2020,8,August,33,Rainy,True
20200811,2020-08-11,2020,8,August,33,Rainy,True
20200812,2020-08-12,2020,8,August,33,Rainy,True
20200813,2020-08-13,2020,8,August,33,Rainy,True
20200814,2020-08-14,2020,8,August,33,Rainy,True
20200815,2020-08-15,2020,8,August,33,Rainy,True
20200816,2020-08-16,2020,8,August,33,Rainy,True
20200817,2020-08-17,2020,8,August,34,Rainy,True
20200818,2020-08-18,2020,8,August,34,Rainy,True
20200819,2020-08-19,2020,8,August,34,Rainy,True
20200820,2020-08-20,2020,8,August,34,Rainy,True
20200821,2020-08-21,2020,8,August,34,Rainy,True
20200822,2020-08-22,2020,8,August,34,Rainy,True
20200823,2020-08-23,2020,8,August,34,Rainy,True
20200824,2020-08-24,2020,8,August,35,Rainy,True
20200825,2020-08-25,2020,8,August,35,Rainy,True
20200826,2020-08-26,2020,8,August,35,Rainy,True
20200827,2020-08-27,2020,8,August,35,Rainy,True
20200828,2020-08-28,2020,8,August,35,Rainy,True
20200829,2020-08-29,2020,8,August,35,Rainy,True
20200830,2020-08-30,2020,8,August,35,Rainy,True
20200831,2020-08-31,2020,8,August,36,Rainy,True
20200901,2020-09-01,2020,9,September,36,Rainy,True
20200902,2020-09-02,2020,9,September,36,Rainy,True
20200903,2020-09-03,2020,9,September,36,Rainy,True
20200904,2020-09-04,2020,9,September,36,Rainy,True
20200905,2020-09-05,2020,9,September,36,Rainy,True
20200906,2020-09-06,2020,9,September,36,Rainy,True
20200907,2020-09-07,2020,9,September,37,Rainy,True
20200908,2020-09-08,2020,9,September,37,Rainy,True
20200909,2020-09-09,2020,9,September,37,Rainy,True
20200910,2020-09-10,2020,9,September,37,Rainy,True
20200911,2020-09-11,2020,9,September,37,Rainy,True
20200912,2020-09-12,2020,9,September,37,Rainy,True
20200913,2020-09-13,2020,9,September,37,Rainy,True
20200914,2020-09-14,2020,9,September,38,Rainy,True
20200915,2020-09-15,2020,9,September,38,Rainy,True
20200916,2020-09-16,2020,9,September,38,Rainy,True
20200917,2020-09-17,2020,9,September,38,Rainy,True
20200918,2020-09-18,2020,9,September,38,Rainy,True
20200919,2020-09-19,2020,9,September,38,Rainy,True
20200920,2020-09-20,2020,9,September,38,Rainy,True
20200921,2020-09-21,2020,9,September,39,Rainy,True
20200922,2020-09-22,2020,9,September,39,Rainy,True
20200923,2020-09-23,2020,9,September,39,Rainy,True
20200924,2020-09-24,2020,9,September,39,Rainy,True
20200925,2020-09-25,2020,9,September,39,Rainy,True
